conflictIndex,flight1,flight2,lat1,lat2,lon1,lon2,time1,time2
4849,340,399,58.11544418334961,58.11143112182617,-10.355706214904785,-10.050333023071289,643.0,673.0
4850,340,415,45.56896209716797,45.56121826171875,-68.86723327636719,-69.01289367675781,936.0,984.0
4851,340,415,44.76382827758789,44.76881790161133,-69.50838470458984,-69.50642395019531,944.0,992.0
4852,340,745,45.56896209716797,45.568355560302734,-68.86723327636719,-68.61807250976562,936.0,953.0
4853,341,346,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,969.0,979.0
4854,341,353,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,969.0,990.0
4855,341,363,54.0761833190918,54.07094955444336,-64.96975708007812,-64.96696472167969,838.0,895.0
4856,341,367,58.09394454956055,58.09856414794922,-57.3690299987793,-57.585540771484375,791.0,840.0
4857,341,369,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,969.0,998.0
4858,341,375,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,969.0,999.0
4859,341,376,42.39886474609375,42.3980827331543,-73.70703887939453,-73.55451965332031,953.0,985.0
4860,341,376,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,969.0,1001.0
4861,341,391,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,969.0,1011.0
4862,341,400,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,969.0,1021.0
4863,341,403,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,969.0,1028.0
4864,341,472,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,969.0,997.0
4865,341,836,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,969.0,930.0
4866,342,343,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,544.0,535.0
4867,342,345,45.568878173828125,45.5643310546875,-65.1908187866211,-65.45393371582031,922.0,931.0
4868,342,354,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,544.0,574.0
4869,342,355,46.78624725341797,46.777835845947266,-62.606895446777344,-62.607906341552734,902.0,917.0
4870,342,361,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,544.0,562.0
4871,342,363,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,544.0,582.0
4872,342,376,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,544.0,556.0
4873,342,384,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,544.0,579.0
4874,342,387,42.42491149902344,42.42546081542969,-70.94991302490234,-70.68785095214844,970.0,1002.0
4875,342,402,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,544.0,581.0
4876,342,406,54.08536911010742,54.079524993896484,-5.162631511688232,-5.161587715148926,593.0,652.0
4877,342,410,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,544.0,537.0
4878,342,415,42.35676956176758,42.362972259521484,-71.06298065185547,-71.00641632080078,971.0,1016.0
4879,342,448,42.56122970581055,42.554691314697266,-70.72240447998047,-70.69319915771484,968.0,939.0
4880,342,448,42.288551330566406,42.289974212646484,-71.17575073242188,-71.18488311767578,972.0,936.0
4881,342,517,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,544.0,498.0
4882,342,728,42.49312973022461,42.49019241333008,-70.8362808227539,-70.88323211669922,969.0,999.0
4883,342,758,42.35676956176758,42.355003356933594,-71.06298065185547,-70.96762084960938,971.0,960.0
4884,342,778,42.42491149902344,42.43246078491211,-70.94991302490234,-71.01704406738281,970.0,955.0
4885,342,778,40.73619842529297,40.741798400878906,-73.63282775878906,-73.63125610351562,994.0,938.0
4886,342,842,42.42491149902344,42.417449951171875,-70.94991302490234,-71.09060668945312,970.0,1007.0
4887,342,854,45.63130569458008,45.63198471069336,-65.06393432617188,-65.1167221069336,921.0,936.0
4888,342,882,44.229793548583984,44.237613677978516,-67.78483581542969,-67.78703308105469,943.0,917.0
4889,342,906,42.42491149902344,42.430198669433594,-70.94991302490234,-70.99058532714844,970.0,973.0
4890,343,351,59.47634506225586,59.479251861572266,-5.630229949951172,-5.6271891593933105,603.0,628.0
4891,343,361,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,535.0,562.0
4892,343,391,57.325523376464844,57.319332122802734,-1.9415919780731201,-1.9479652643203735,581.0,611.0
4893,343,510,54.962188720703125,54.96143341064453,-114.15132141113281,-114.41580963134766,1015.0,1022.0
4894,343,517,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,535.0,498.0
4895,343,749,55.96659851074219,55.95919418334961,-112.7632064819336,-112.76004791259766,1005.0,1058.0
4896,343,749,52.99837875366211,52.99259567260742,-116.6222915649414,-116.61958312988281,1034.0,1030.0
4897,343,749,51.98503875732422,51.98066329956055,-117.78917694091797,-117.7860107421875,1044.0,1021.0
4898,343,749,51.28682327270508,51.282527923583984,-118.55571746826172,-118.55335235595703,1051.0,1015.0
4899,343,749,50.68951416015625,50.692047119140625,-119.18904876708984,-119.18034362792969,1057.0,1010.0
4900,344,358,42.42151641845703,42.415348052978516,-70.21336364746094,-70.4478759765625,973.0,978.0
4901,344,387,42.42151641845703,42.42546081542969,-70.21336364746094,-70.68785095214844,973.0,1002.0
4902,344,412,50.70697021484375,50.7066764831543,-13.309115409851074,-13.306447982788086,618.0,677.0
4903,344,655,42.93841552734375,42.94291687011719,-69.0943832397461,-69.10111236572266,964.0,1010.0
4904,344,655,42.537410736083984,42.53535842895508,-69.96613311767578,-69.94718933105469,971.0,1005.0
4905,344,655,42.36338424682617,42.36967468261719,-70.33660888671875,-70.2828598022461,974.0,1003.0
4906,344,812,40.97953796386719,40.97671890258789,-73.13062286376953,-73.12715911865234,997.0,1011.0
4907,344,842,42.42151641845703,42.417449951171875,-70.21336364746094,-71.09060668945312,973.0,1007.0
4908,345,355,51.8399543762207,51.84077453613281,-44.692562103271484,-45.15481948852539,790.0,805.0
4909,345,355,48.70819854736328,48.70091247558594,-57.19321060180664,-57.34852600097656,870.0,880.0
4910,345,398,53.6700325012207,53.67083740234375,-23.455322265625,-23.452226638793945,679.0,729.0
4911,345,423,52.70197677612305,52.70197677612305,-8.924817085266113,-8.924817085266113,605.0,662.0
4912,345,831,45.62155532836914,45.6185417175293,-65.32391357421875,-65.2391357421875,930.0,943.0
4913,345,882,45.5643310546875,45.56249237060547,-65.45393371582031,-64.67323303222656,931.0,934.0
4914,346,353,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,979.0,990.0
4915,346,357,59.10723114013672,59.10803985595703,-54.482666015625,-54.483184814453125,792.0,811.0
4916,346,363,54.853675842285156,54.852970123291016,-63.47830581665039,-63.53396987915039,843.0,886.0
4917,346,364,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,979.0,1036.0
4918,346,366,62.38300704956055,62.37662124633789,-40.264991760253906,-40.27046203613281,733.0,781.0
4919,346,367,58.35874557495117,58.356300354003906,-56.449275970458984,-56.4515266418457,802.0,835.0
4920,346,369,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,979.0,998.0
4921,346,375,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,979.0,999.0
4922,346,376,45.567108154296875,45.56658172607422,-72.1732177734375,-72.0246810913086,933.0,953.0
4923,346,376,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,979.0,1001.0
4924,346,391,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,979.0,1011.0
4925,346,393,58.126548767089844,58.12999725341797,-57.020469665527344,-56.94088363647461,805.0,841.0
4926,346,399,59.10723114013672,59.10803985595703,-54.482666015625,-54.483184814453125,792.0,839.0
4927,346,400,48.77225112915039,48.773597717285156,-70.46281433105469,-70.45594787597656,903.0,944.0
4928,346,400,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,979.0,1021.0
4929,346,403,45.567108154296875,45.56523132324219,-72.1732177734375,-71.91791534423828,933.0,982.0
4930,346,403,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,979.0,1028.0
4931,346,472,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,979.0,997.0
4932,346,836,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,979.0,930.0
4933,347,348,40.63975143432617,40.63975143432617,-73.77892303466797,-73.77892303466797,982.0,979.0
4934,347,352,42.7286491394043,42.73048782348633,-73.001953125,-73.02825164794922,962.0,954.0
